"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","agriculture_and_hunting_fishing_isic","Changes.in.inventories","construction_isic","Exports.of.goods.and.services","Gross.capital.formation","Imports.of.goods.and.services","mining_manifacturing_isic","transport_storage_communication_isic","wholesale_trade_restaurant_hotel_isic","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military.expenditure....of.GDP.","Urban.population","Rural.population"
"2626","Sweden",2016,"leftist","leftist","yes","yes","Western Europe and North America",8.561991667,9953317," Swedish Krona ",52106,7212690972,2428406942,28798206025,2.2e+11,1.27e+11,2.04e+11,83167214793,57521663087,58282584173,5.19e+11,5.16e+11,1.053016389,8618398,1304687
"2627","Sweden",2017,"leftist","leftist","yes","yes","Western Europe and North America",8.548860833,10058190," Swedish Krona ",54722,7809812477,3000984634,32442100229,2.37e+11,1.39e+11,2.23e+11,87276540646,59355978521,60754644405,5.5e+11,5.41e+11,1.023179205,8764881,1292817
"2628","Sweden",2018,"leftist","leftist","yes","yes","Western Europe and North America",8.692518333,10162298," Swedish Krona ",55736,7736308101,4454405331,33039907307,2.54e+11,1.44e+11,2.41e+11,89173812499,62813557483,60132976424,5.66e+11,5.55e+11,1.032246092,8896291,1278923
"2629","Sweden",2019,"leftist","leftist","yes","yes","Western Europe and North America",9.458349167,10267922," Swedish Krona ",53520,7432269497,3654020315,30670679935,2.55e+11,1.34e+11,2.33e+11,86268754264,63022942957,58162158143,5.5e+11,5.34e+11,1.093409226,9015406,1263481
"2630","Sweden",2020,"leftist","leftist","yes","yes","Western Europe and North America",9.210309028,10368969," Swedish Krona ",54596,7272285848,-293909791,33331997770,2.4e+11,1.37e+11,2.15e+11,84780760080,63781898977,58025197455,5.66e+11,5.47e+11,1.146086424,9108648,1244794
"2631","Tajikistan",1992,"no information","leftist","no","no","Eastern Europe and Central Asia",0.002468518,5656208," Somoni ",456,536864600,363994149,121611757,1232933770,539021718,1268360155,1171066404,95608406,63028175,2578583904,1979991607,0.000365714,1724592,3924808
"2632","Tajikistan",1995,"leftist","leftist","no","no","Eastern Europe and Central Asia",0.122858703,5916173," Somoni ",257,415623820,77822501,24143866,1481486116,283750076,1974271212,612294684,52657665,56308725,1519189184,1218180303,1.098613251,1717773,4230811
"2633","Tajikistan",1996,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.2955,6035600," Somoni ",206,345919753,78524623,16626927,819654379,187195438,875846728,406686910,40394518,92477225,1242459168,1032552528,1.289141005,1719131,4347392
"2634","Tajikistan",1997,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.562333333,6117069," Somoni ",189,271438437,18256336,15926159,809698990,145837985,1041378375,313766682,25848857,112048839,1153340634,911770707,1.695094937,1707241,4432588
"2635","Tajikistan",1998,"leftist","leftist","yes","no","Eastern Europe and Central Asia",0.776625,6156805," Somoni ",268,304941100,24906553,31632107,704477628,163675929,1003505704,447136850,52926689,173170307,1652616717,1305604690,1.713031604,1684921,4491476
"2636","Tajikistan",1999,"leftist","leftist","yes","no","Eastern Europe and Central Asia",1.237791667,6189565," Somoni ",219,253841100,9926425,36628772,792337390,151411559,954751559,364676709,76992046,126557409,1357333282,1074704829,1.39204461,1661360,4547010
"2637","Tajikistan",2000,"leftist","leftist","yes","no","Eastern Europe and Central Asia",2.07625,6272998," Somoni ",169,216207104,17146297,18302228,795135461,81011439,862131246,285273931,40939193,93389524,1058639374,860686334,0.598174533,1665518,4619217
"2638","Tajikistan",2001,"leftist","leftist","yes","no","Eastern Europe and Central Asia",2.372191667,6408810," Somoni ",205,257272635,7967316,29382111,713896783,105050533,835429965,361690841,53789920,115800086,1312963048,1080899168,0.580783882,1698147,4709230
"2639","Tajikistan",2002,"leftist","leftist","yes","no","Eastern Europe and Central Asia",2.764133333,6541755," Somoni ",220,271513675,37697168,24962616,768269741,114574791,927958130,404177319,67181998,142757223,1437376393,1221033718,1.048836933,1731219,4800450
"2640","Tajikistan",2003,"leftist","leftist","yes","no","Eastern Europe and Central Asia",3.061366667,6672492," Somoni ",284,376269858,30378589,44620594,994523143,155355451,1147004061,470443484,84962054,177600418,1893827376,1555024444,1.118791495,1764988,4893587
"2641","Tajikistan",2004,"leftist","leftist","yes","no","Eastern Europe and Central Asia",2.970508333,6801204," Somoni ",395,399123607,37905970,88301385,1220094204,253357310,1445240854,553575286,137686872,342365644,2683648422,2076109308,1.131336328,1800038,4990509
"2642","Tajikistan",2008,"leftist","leftist","yes","no","Eastern Europe and Central Asia",3.430725,7324627," Somoni ",1014,1025410081,102747961,534172806,1685474645,1368194769,4082198369,733314387,519482034,1041587420,7429450043,5161241429,1.02218714,1945851,5392552
"2643","Tajikistan",2009,"leftist","leftist","yes","no","Eastern Europe and Central Asia",4.142708333,7468596," Somoni ",825,923791803,-72126729,506528539,1218526528,1237137541,3062416897,713880815,546719638,1047623837,6161983405,4979375409,0.954768509,1986259,5503971
"2644","Tajikistan",2010,"leftist","leftist","yes","no","Eastern Europe and Central Asia",4.378966667,7621779," Somoni ",936,1105123735,-36309936,577350821,1511909202,1345431571,3329027396,831885757,629806119,1141799055,7136158454,5642175856,0.952855125,2029348,5622793
"2645","Tajikistan",2011,"leftist","leftist","yes","no","Eastern Europe and Central Asia",4.610183333,7784819," Somoni ",1014,1554732097,40215320,517918666,1157220790,1905260456,4834102765,947858184,944929883,856625369,7893764167,6522755783,1.09380664,2075211,5749574
"2646","Tajikistan",2012,"leftist","leftist","yes","no","Eastern Europe and Central Asia",4.737708333,7956382," Somoni ",1204,1782468054,189275567,665004537,1652592234,2006834850,5300875071,1083131167,1139504238,1044835025,9575984241,7698884167,0.999142723,2127339,5886745
"2647","Tajikistan",2014,"leftist","leftist","yes","no","Eastern Europe and Central Asia",4.937566667,8326348," Somoni ",1453,2172587098,343572510,1067878427,1041687201,3486157834,5402701736,1235222206,1225858971,1237347759,12102011606,9477768271,1.128385045,2245831,6179721
"2648","Tajikistan",2015,"leftist","leftist","yes","no","Eastern Europe and Central Asia",6.163116667,8524063," Somoni ",1149,1730189164,494035756,1029309545,810823528,3696457691,3319748937,1200376038,884789045,1092376356,9797997225,8271431932,1.281971819,2311536,6332304
"2649","Tajikistan",2016,"leftist","leftist","yes","no","Eastern Europe and Central Asia",7.835675,8725318," Somoni ",926,1424356488,31688400,1030110716,923021948,2833489138,2973477078,1258443902,779015087,984298310,8081792571,6992416097,1.208067166,2380511,6485120
"2650","Tajikistan",2017,"leftist","leftist","yes","no","Eastern Europe and Central Asia",8.549741667,8925525," Somoni ",968,1528630982,-99195980,898319540,1125074929,2255612012,2928474447,1501788066,749005087,941700968,8637196640,7536403147,1.037185337,2451570,6634376
"2651","Tajikistan",2018,"leftist","leftist","yes","no","Eastern Europe and Central Asia",9.151216667,9128132," Somoni ",985,1535293121,145587199,1028464339,1116255944,2893505964,3220194765,1642568475,616792303,989890233,8990673371,7765000282,1.048565277,2525452,6781881
"2652","Tajikistan",2019,"leftist","leftist","yes","no","Eastern Europe and Central Asia",9.530366667,9337003," Somoni ",1032,1732136924,322054765,973897472,1243456880,2937546999,3408735586,1770529990,656144744,1123010307,9631287359,8300813890,0.99696625,2602538,6927428
"2653","Tajikistan",2020,"leftist","leftist","yes","no","Eastern Europe and Central Asia",10.32194167,9543207," Somoni ",995,1845631434,480006588,858724093,1409153478,2722840422,3125458469,1890274197,514602792,1038845243,9498106380,8133963813,0.947973987,2681645,7067665
"2654","Thailand",1990,"rightist","rightist","yes","no","Asia and Pacific",25.58546242,55228410," Baht ",1579,8832679555,966720523,5298914142,29206624753,36748613649,35815599931,27332575118,6372463168,20361750761,87214797629,88460359717,2.594250189,16106206,38632123
"2655","Thailand",1992,"rightist","rightist","yes","no","Asia and Pacific",25.40012815,56939020," Baht ",1993,11645308745,1044285788,7377461548,41381917200,45884733042,46278698796,34666586676,8404603670,25388150106,1.13e+11,1.16e+11,2.657422878,16824677,39704157
"2656","Thailand",1993,"rightist","rightist","yes","no","Asia and Pacific",25.31961108,57776082," Baht ",2193,10344432195,762412975,8771461746,47453533007,51112514960,52752864011,38730492225,9688181988,28417656092,1.27e+11,1.29e+11,2.524824499,17184570,40223628
"2657","Thailand",1994,"rightist","rightist","yes","no","Asia and Pacific",25.14995189,58610010," Baht ",2458,12655213076,1331970739,10717157679,56094978084,60005084967,63084057060,43548791061,10932267434,31806303390,1.44e+11,1.47e+11,2.502383353,17539430,40721424
"2658","Thailand",1995,"rightist","rightist","yes","no","Asia and Pacific",24.9151757,59424834," Baht ",2794,15372598795,2609293259,12315024531,70305504597,72557505573,81632777716,50788804985,12371295457,35868581085,1.66e+11,1.69e+11,2.273782373,17892581,41205651
"2659","Thailand",1996,"leftist","leftist","yes","no","Asia and Pacific",25.34268286,60211096," Baht ",2963,16589245989,1606578128,13781453286,71417458441,77849808200,82833929285,54090366340,13529704092,38598675814,1.78e+11,1.83e+11,2.151525081,18245060,41675004
"2660","Thailand",1997,"rightist","rightist","yes","no","Asia and Pacific",31.36433445,60989108," Baht ",2389,13613711479,-505669904,8499526760,72442633951,51473944150,70306577148,46413355339,11763584543,32426034784,1.46e+11,1.5e+11,2.173922505,18595082,42129502
"2661","Thailand",1998,"rightist","rightist","yes","yes","Asia and Pacific",41.3593875,61745217," Baht ",1770,11662237503,-2364783569,4505240799,65860573975,22816392046,48088381386,36544980266,9265055001,23861426865,1.09e+11,1.14e+11,1.856368281,18945894,42576736
"2662","Thailand",1999,"rightist","rightist","yes","yes","Asia and Pacific",37.81365583,62442651," Baht ",1966,11264687072,-299706541,4460028957,71490257697,25553493274,56073604979,41620836846,11010149398,26712968575,1.23e+11,1.27e+11,1.623797633,19293391,43005652
"2663","Thailand",2000,"rightist","rightist","yes","yes","Asia and Pacific",40.11180333,63066603," Baht ",1965,10743147009,894449938,3797460781,81953034439,28163480724,71358148030,42549819708,10990505621,26028423388,1.24e+11,1.26e+11,1.488111617,19775633,43232182
"2664","Thailand",2001,"leftist","leftist","yes","yes","Asia and Pacific",44.4319,63649892," Baht ",1837,10320580484,760354610,3489114803,76088350937,27803447523,68589774464,40203772515,10885714993,24545833061,1.17e+11,1.2e+11,1.429885203,20717173,42933968
"2665","Thailand",2002,"leftist","leftist","yes","yes","Asia and Pacific",42.96008333,64222580," Baht ",2018,11673673817,1118200810,3880742007,81447793591,30545657694,72957609874,45668812716,11982006553,26126764962,1.3e+11,1.34e+11,1.328279555,21679640,42586797
"2666","Thailand",2003,"leftist","leftist","yes","yes","Asia and Pacific",41.48461667,64776956," Baht ",2255,14377353533,1214281438,4232677414,93686920895,36287402921,84013624327,53509353065,12833938042,28032415229,1.46e+11,1.52e+11,1.232905677,22665586,42202580
"2667","Thailand",2004,"leftist","leftist","yes","yes","Asia and Pacific",40.22241492,65311166," Baht ",2532,16063928566,1412893784,4898114656,1.14e+11,44402107722,1.06e+11,60633331067,14589800269,31266993854,1.65e+11,1.73e+11,1.128356588,23673351,41778696
"2668","Thailand",2005,"leftist","leftist","yes","yes","Asia and Pacific",40.22013021,65821360," Baht ",2747,17406606999,5126960031,5635337301,1.29e+11,57592056217,1.31e+11,67262164145,15800694744,33106232951,1.81e+11,1.89e+11,0.986191841,24697777,41319643
"2669","Thailand",2008,"rightist","rightist","yes","no","Asia and Pacific",33.31330064,67328239," Baht ",4170,29349388418,5182884814,8013135740,2.08e+11,82247058900,2.01e+11,1.07e+11,23524988065,49121701197,2.81e+11,2.91e+11,1.252661887,27887770,39732060
"2670","Thailand",2009,"rightist","rightist","yes","no","Asia and Pacific",34.28577412,67813654," Baht ",4009,27571114381,-6965425343,7911677859,1.82e+11,58134956872,1.54e+11,1.01e+11,22957014101,48633610955,2.72e+11,2.82e+11,1.540347609,28980751,39140329
"2671","Thailand",2010,"rightist","rightist","yes","no","Asia and Pacific",31.685705,68270489," Baht ",4787,35891642619,4652539686,9556107399,2.27e+11,86492820658,2.07e+11,1.27e+11,26174389997,57699110687,3.27e+11,3.41e+11,1.522555866,30076202,38503245
"2672","Thailand",2011,"leftist","leftist","yes","no","Asia and Pacific",30.49173333,68712846," Baht ",5266,42984535699,3541648447,10055905863,2.63e+11,99347713916,2.55e+11,1.31e+11,28180949591,62975691772,3.62e+11,3.71e+11,1.390634503,30844842,38162366
"2673","Thailand",2012,"leftist","leftist","yes","yes","Asia and Pacific",31.08309167,69157023," Baht ",5485,45735540571,4096889761,10969179117,2.74e+11,1.11e+11,2.73e+11,1.37e+11,29970313442,68300606091,3.79e+11,3.98e+11,1.389888883,31555235,37880863
"2674","Thailand",2013,"leftist","leftist","yes","no","Asia and Pacific",30.72596667,69578602," Baht ",5655,47591114573,8715885261,11221323115,2.82e+11,1.15e+11,2.74e+11,1.44e+11,32039903274,71670129174,3.93e+11,4.2e+11,1.34525092,32263554,37581560
"2675","Timor-Leste",2017,"leftist","no information","no","yes","Asia and Pacific",1,1243235," US Dollar ",1841,271269467,42368765,222844585,38179923,564623438,871224207,27178941,39456590,295331472,2288375327,1615609697,1.594409977,378165,873538
"2676","Timor-Leste",2018,"rightist","no information","no","yes","Asia and Pacific",1,1261845," US Dollar ",1794,276259369,46443399,228256871,45614258,558849923,942976529,28420374,41087764,262726336,2263656284,1583876223,1.317859198,390163,885796
"2677","Timor-Leste",2019,"rightist","no information","no","yes","Asia and Pacific",1,1280438," US Dollar ",2133,286149221,78906013,237090004,568087514,543595829,1118809332,380512246,55109435,287764668,2730967258,2047931733,1.695750764,402603,898342
"2678","Timor-Leste",2020,"rightist","no information","no","yes","Asia and Pacific",1,1299995," US Dollar ",1833,293607814,36826517,167795478,1307550621,346512027,1792268653,315387535,60940129,247029985,2382618783,1902156815,1.781690141,415320,910733
"2679","Togo",1990,"leftist","leftist","yes","no","Sub-Saharan Africa",272.264788,3875947," CFA Franc BCEAO ",521,491360379,182989381,32676595,657007847,482233649,846357150,416096535,104183183,200400381,2019744312,2057077763,3.122485876,1143206,2855555
"2680","Togo",1994,"leftist","leftist","no","no","Sub-Saharan Africa",555.2046957,4092612," CFA Franc BCEAO ",295,306762681,108494730,19201306,395712839,225843981,490577951,234752921,63181965,121687800,1207523207,1259116885,2.58431085,1278495,2944445
"2681","Togo",1995,"leftist","leftist","no","no","Sub-Saharan Africa",499.1484259,4279566," CFA Franc BCEAO ",380,442014346,147156868,25341236,460588555,343154135,670349606,330752289,76600252,146989143,1624252471,1662902166,1.857525634,1354346,3056486
"2682","Togo",2003,"leftist","leftist","no","no","Sub-Saharan Africa",581.2003139,5421001," CFA Franc BCEAO ",384,567818344,194017445,35528887,692499626,532510036,958753784,353897779,155034672,358505828,2081652792,2111093148,1.365699839,1902450,3649717
"2683","Togo",2004,"leftist","leftist","no","no","Sub-Saharan Africa",528.2848093,5565218," CFA Franc BCEAO ",398,600113792,258674862,40983386,750964239,597914221,1092520530,341366810,179289653,359367327,2215799971,2255942210,1.406048096,1978055,3718453
"2684","Togo",2005,"leftist","leftist","no","no","Sub-Saharan Africa",527.4681428,5711597," CFA Franc BCEAO ",440,673280789,152057059,41001084,815431226,549145989,1174061749,413495080,240520855,342966776,2513174683,2558603708,1.457440202,2056433,3788198
"2685","Togo",2012,"leftist","leftist","no","no","Sub-Saharan Africa",510.5271359,6926635," CFA Franc BCEAO ",781,1135606629,-100339426,143065853,1785985378,958060729,2313015150,940541582,524947610,553692410,5413164149,5413851303,1.624643118,2737050,4363686
"2686","Togo",2013,"leftist","leftist","no","no","Sub-Saharan Africa",494.0400374,7106229," CFA Franc BCEAO ",850,1152204188,130206046,138395666,2053495513,1331307081,2891816233,1197959589,575337986,626522096,6040621105,6020018166,1.676205361,2845766,4439676
"2687","Togo",2014,"leftist","leftist","no","no","Sub-Saharan Africa",494.4149529,7288383," CFA Franc BCEAO ",882,1234748254,-60851719,156235161,1860463553,1428727015,2667366738,1366394758,638690230,605143510,6428924289,6384810940,1.818288863,2957521,4514929
"2688","Togo",2015,"rightist","leftist","no","no","Sub-Saharan Africa",591.6593512,7473229," CFA Franc BCEAO ",793,1088215708,4725692,137910438,1536155895,1448416218,2439474669,1177162160,517814853,525427342,5927970253,5751103221,1.674422895,3072941,4590254
"2689","Togo",2016,"rightist","leftist","no","no","Sub-Saharan Africa",592.6056151,7661354," CFA Franc BCEAO ",805,1237612303,-132931579,158392019,1622914086,1223780169,2411075703,1113509530,667212713,496341905,6170189595,6071167584,1.840382387,3192666,4665623
"2690","Togo",2017,"rightist","leftist","no","no","Sub-Saharan Africa",580.6567496,7852795," CFA Franc BCEAO ",819,1297594492,-8478331,176799805,1616151023,1075390927,2101895829,1126338410,720249959,543584485,6431381367,6387424244,1.874542288,3316480,4740660
"2691","Togo",2018,"rightist","leftist","no","no","Sub-Saharan Africa",555.4464584,8046679," CFA Franc BCEAO ",877,1381204234,92808225,192284960,1710211643,1345110746,2336770683,1285942127,876280680,599125253,7057197158,7029215761,1.963332431,3444076,4814702
"2692","Togo",2019,"rightist","leftist","no","no","Sub-Saharan Africa",585.9110132,8243094," CFA Franc BCEAO ",852,1364587765,57996862,164181928,1671782878,1300752133,2268030418,1188506419,913519268,563937172,7020489871,6992654017,3.146217077,3575477,4887591
