"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","AMA.exchange.rate","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","X.Agriculture..hunting..forestry..fishing..ISIC.A.B..","Changes.in.inventories","Construction..ISIC.F.","Exports.of.goods.and.services","Final.consumption.expenditure","General.government.final.consumption.expenditure","Gross.capital.formation","Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.","Household.consumption.expenditure..including.Non.profit.institutions.serving.households.","Imports.of.goods.and.services","Manufacturing..ISIC.D.","X.Mining..Manufacturing..Utilities..ISIC.C.E..","Other.Activities..ISIC.J.P.","Total.Value.Added","X.Transport..storage.and.communication..ISIC.I..","X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military expenditure (% of GDP)"
"3299","Mozambique",2013,"leftist","leftist","yes","no","Sub-Saharan Africa",30.10411109,30.10411109,25251731," Metical ",670,3989634468,2776903483,295324081,4539599751,16240117091,3982993166,9164088630,6387185147,12257123925,12969491070,1389750972,2479764352,4368587034,15023829066,1728915784,2161603347,16916121991,16974314402,0.93018223
"3300","Mozambique",2014,"leftist","leftist","yes","no","Sub-Saharan Africa",31.3526877,31.3526877,26038704," Metical ",675,4240334817,2169895709,334212630,5542308937,17014883141,4689571662,9363862288,7193966580,12325311478,14204962901,1421877120,2735121456,4324057739,15805568998,1921848891,2249993463,17574885237,17716091466,0.980759494
"3301","Mozambique",2015,"leftist","leftist","yes","no","Sub-Saharan Africa",39.98247415,39.98247415,26843246," Metical ",586,3655356347,1581912144,301845881,4957272694,14436152540,4135664663,6579640162,4997728017,10300487877,10022086062,1306745700,2585273468,3909060454,14109267707,1636150499,2021581058,15718637765,15950979334,0.840285274
"3302","Mozambique",2016,"leftist","leftist","yes","no","Sub-Saharan Africa",63.05623273,63.05623273,27696493," Metical ",424,2728148973,2468551770,196416648,4004302192,10975529771,3146932049,5562916033,3094364263,7828597721,8605754909,1012153660,2241289349,2901687079,10576991754,1040826506,1468623198,11742156097,11936993086,0.929584557
"3303","Mozambique",2017,"leftist","leftist","yes","no","Sub-Saharan Africa",63.58432291,63.58432291,28569441," Metical ",451,3310544121,1367688043,197862014,5099795424,11814474802,3258419512,4386922836,3019234793,8556055290,8082113565,1084101289,2976745397,2720394124,11898011519,1133301561,1559164303,12896848986,13219079497,0.987964421
"3304","Mozambique",2018,"leftist","leftist","yes","no","Sub-Saharan Africa",60.32620764,60.32620764,29423878," Metical ",497,3647169456,520927507,207939141,6661131674,12977304136,3241865919,7429799766,6908872259,9735438217,12222834984,1293947137,3554580103,2957300283,13348014764,1320100983,1660924797,14632427982,14845400592,1.323765137
"3305","Mozambique",2019,"leftist","leftist","yes","no","Sub-Saharan Africa",62.54833333,62.54833333,30285595," Metical ",499,3726147105,2415211432,196572799,4966110853,13451485174,3502035759,9242992782,6827781349,9949449415,12270557769,1359272297,3443432617,3146159261,13673913671,1394058974,1767542915,15126961826,15390031041,1.399149085
"3306","Mozambique",2020,"leftist","leftist","yes","no","Sub-Saharan Africa",69.465,69.465,31178239," Metical ",445,3680037921,3295131925,166465988,4151075575,12119108614,2888322694,7193255981,3898124055,9230785920,9306575254,1111093160,2866940521,2942733817,12591366849,1237829850,1697358753,13859805858,14156864916,2.033950104
"3307","Namibia",1990,"leftist","leftist","yes","yes","Sub-Saharan Africa",2.587320833,2.587320833,1369011," Namibian Dollar ",1986,252637894,240620705,56601770,1215303217,2141097481,654816947,754884173,514263469,1486280533,1400506633,289991793,756943629,1106584805,2566523505,173537303,220218103,2718809311,2785742087,6.421002689
"3308","Namibia",1991,"leftist","leftist","yes","yes","Sub-Saharan Africa",2.761315,2.761315,1415617," Namibian Dollar ",2084,298887558,48399143,55357152,1318535819,2684825610,759729030,462161802,413762659,1925096580,1494467320,284498947,726455142,1275804391,2766215521,175826251,233885027,2950470426,2992634215,5.615254952
"3309","Namibia",1992,"leftist","leftist","yes","yes","Sub-Saharan Africa",2.852014167,2.852014167,1461687," Namibian Dollar ",2222,242921699,21778892,79784176,1475204963,2926568794,915072596,632779657,611000765,2011496198,1679044600,341817701,792627422,1538648151,3135057729,199485771,281590510,3247202712,3424716523,4.25041876
"3310","Namibia",1993,"leftist","leftist","yes","yes","Sub-Saharan Africa",3.267741583,3.267741583,1509834," Namibian Dollar ",2199,241248788,-109927960,83593457,1515171619,2789662092,838033533,497066735,606994695,1951628559,1609077495,360084637,654294971,1509358055,2951228353,194008820,268724264,3319502023,3218434947,2.464523758
"3311","Namibia",1994,"leftist","leftist","yes","no","Sub-Saharan Africa",3.550798333,3.550798333,1558449," Namibian Dollar ",2424,371385975,58543206,88371795,1617132449,2936317165,858358018,699115812,640572606,2077959146,1664156217,383157404,799206522,1551770780,3325181729,212121472,302325185,3777942223,3636647710,1.751233873
"3312","Namibia",1995,"leftist","leftist","yes","yes","Sub-Saharan Africa",3.627085,3.627085,1605370," Namibian Dollar ",2607,375864816,-13526182,99369020,1777948897,3289191933,987960443,769763128,783289310,2301231489,1944382687,402874423,766175629,1738711056,3577302398,240571816,356610062,4185622950,3942494499,1.947898631
"3313","Namibia",1996,"leftist","leftist","yes","yes","Sub-Saharan Africa",4.299349167,4.299349167,1650066," Namibian Dollar ",2470,372183309,-12541289,105078329,1811265568,3324550981,988018152,816820144,829361433,2336532829,2040040944,310702289,740542045,1810754515,3615720959,232411760,354751002,4075376177,3945295662,1.903604024
"3314","Namibia",1997,"leftist","leftist","yes","yes","Sub-Saharan Africa",4.607961667,4.607961667,1693242," Namibian Dollar ",2500,353598979,16467496,93877805,1771936533,3584940867,1025002375,736248993,719781496,2559938492,2085601725,359142777,811856099,1869448889,3764235186,242325925,393127490,4233032831,4102682851,2.301355143
"3315","Namibia",1998,"leftist","leftist","yes","yes","Sub-Saharan Africa",5.528284167,5.528284167,1735953," Namibian Dollar ",2297,332644536,77217962,95539245,1602303504,3286900653,937928373,865628517,788410555,2348972281,1966011910,369250655,782795124,1707783824,3504589196,208528953,377297514,3986963592,3826538597,2.321837245
"3316","Namibia",1999,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.109484167,6.109484167,1778277," Namibian Dollar ",2166,339126284,7696837,78977745,1602755424,3283766245,957692351,793467732,785770894,2326073893,1921503034,339419774,747059083,1733869948,3467042604,207846272,360163272,3851961399,3818964346,3.124033069
"3317","Namibia",2000,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.939828333,6.939828333,1819141," Namibian Dollar ",2167,420895684,20244249,78520079,1597766323,3293618794,918682284,668405833,648161583,2374936511,1741317782,382009314,842112710,1577960277,3573368154,203634329,450245076,3941810615,3833978054,2.706732799
"3318","Namibia",2001,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.609180833,8.609180833,1856402," Namibian Dollar ",1910,344189348,49225729,106273665,1460500007,3103692724,809611386,791598883,742373154,2294081338,1690738814,342315142,835485103,1410948791,3284008674,172584025,414527743,3545693680,3476460183,3.00874088
"3319","Namibia",2002,"leftist","leftist","yes","yes","Sub-Saharan Africa",10.54074667,10.54074667,1888525," Namibian Dollar ",1798,336227965,-47779351,67899471,1546274924,2790112093,722265160,622558736,670338087,2067846932,1615851342,315540771,839550044,1251459356,3060901804,165875660,399889309,3394988972,3275655390,2.617845379
"3320","Namibia",2003,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.564749167,7.564749167,1915425," Namibian Dollar ",2694,503252685,13853451,129998285,2139525184,4338142613,1094964092,955151957,941298506,3243178522,2587515191,561337610,1054617452,1974181559,4595179890,300730860,632399048,5160212358,4811962751,2.624912883
"3321","Namibia",2004,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.4596925,6.4596925,1939406," Namibian Dollar ",3450,590848448,33394004,176209398,2630328050,5357750829,1345766124,1259745262,1226351259,4011984705,2780117798,700044567,1481419890,2553176123,6067026790,428235350,837137581,6690279780,6480449279,2.527589681
"3322","Namibia",2005,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.359328333,6.359328333,1962865," Namibian Dollar ",3642,753649205,78270553,198041215,2937158144,5604336441,1400380976,1429729976,1351459424,4203955465,2927216635,762338129,1603384430,2673086431,6661082580,484610342,948310957,7148969411,7121360217,2.645205301
"3323","Namibia",2006,"leftist","leftist","yes","yes","Sub-Saharan Africa",6.771549167,6.771549167,1986558," Namibian Dollar ",3990,771382183,50464194,269596512,3627768862,6035097476,1554513313,1776189203,1725725010,4480584163,3315928668,1007006979,2139176914,2758104575,7386103799,440778818,1007064796,7925858914,7834986736,2.501249398
"3324","Namibia",2007,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.045365,7.045365,2011492," Namibian Dollar ",4265,747075943,205816151,303224383,4412615184,7077588691,2085746601,2129635511,1923819360,4991842090,4878958419,1192449392,2512479978,3149996146,8209036700,386276537,1109983713,8578538512,8740909018,2.610424557
"3325","Namibia",2008,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.261223333,8.261223333,2038552," Namibian Dollar ",4095,647540735,213429657,342043530,4612882471,7185296037,1849791412,2362085082,2148655424,5335504626,5673616456,969163350,2597508079,2923990109,7975684580,414859540,1049742587,8348170831,8486697952,3.137261574
"3326","Namibia",2009,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.473674158,8.473674158,2067919," Namibian Dollar ",4211,732574502,-133205037,286686703,4635885695,8383579526,2117734587,2348002123,2481207160,6265844940,6491249149,1156636440,2298311825,3360120282,8292048482,479933184,1134421987,8708847927,8876218195,3.374363684
"3327","Namibia",2010,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.321221961,7.321221961,2099271," Namibian Dollar ",5168,967760066,-130819258,357545405,5526115386,9877631059,2883053765,2721741890,2852561148,6994577295,6843329579,1407727403,2781851048,4414784487,10588135250,604032419,1462161824,10849350006,11282158756,3.514743975
"3328","Namibia",2011,"leftist","leftist","yes","yes","Sub-Saharan Africa",7.261132132,7.261132132,2132340," Namibian Dollar ",5663,1021541231,-40105968,430567806,5733658205,11031623815,2877650505,2776696411,2816802379,8153973310,7132403518,1694328330,3262068172,4878913259,11894932710,663685385,1638156857,12075081357,12409574913,3.574588955
"3329","Namibia",2012,"leftist","leftist","yes","yes","Sub-Saharan Africa",8.209968627,8.209968627,2167470," Namibian Dollar ",5765,1048396477,126986731,428149678,5214122524,12153748535,3250251205,3478308804,3351322073,8903497330,7829978100,1586690500,3474242077,5053445160,12254077098,638926725,1610916982,12495126469,13016201763,3.166542591
"3330","Namibia",2013,"leftist","leftist","yes","yes","Sub-Saharan Africa",9.655056069,9.655056069,2204510," Namibian Dollar ",5502,951233256,-207518427,477370563,4560927551,11350061126,3398018848,3575020860,3782539288,7952042278,7324208634,1254889073,2751393801,4942211368,11202075679,494524797,1585341894,12130214047,12161829781,3.206416324
"3331","Namibia",2014,"leftist","leftist","yes","yes","Sub-Saharan Africa",10.85265557,10.85265557,2243001," Namibian Dollar ",5507,1011200724,-44961122,627570155,4847575603,11215265544,3444854587,4320721517,4365682639,7770410958,7959345670,1231063704,2681017145,4870015132,11488864711,565055408,1734006147,12352408130,12424237358,4.32586724
"3332","Namibia",2015,"leftist","leftist","yes","yes","Sub-Saharan Africa",12.88192083,12.88192083,2282704," Namibian Dollar ",4958,753836600,-48887888,625740626,4009342617,10875035600,3086403737,3463621751,3512509639,7788631863,7012858187,1294156305,2498643950,4564633234,10446146013,516078690,1487212912,11317050781,11335161746,4.528000168
"3333","Namibia",2016,"leftist","leftist","yes","yes","Sub-Saharan Africa",14.70876667,14.70876667,2323352," Namibian Dollar ",4524,720532288,21897669,336357521,3753721739,10927574566,2893588705,2362054733,2340157064,8033985861,6321350833,1252201921,2613634796,4340077252,9862179466,497965907,1353611702,10511261836,10722018742,3.971044925
"3334","Namibia",2017,"leftist","leftist","yes","yes","Sub-Saharan Africa",13.3129,13.3129,2364534," Namibian Dollar ",5352,989264714,-21196372,300045562,4332881474,12399223979,3299704551,2289657316,2310853688,9099519428,6134303909,1574858226,3060630476,5327653128,11904378523,590251794,1636532849,12653982428,12887501268,3.5223885
"3335","Namibia",2018,"leftist","leftist","yes","yes","Sub-Saharan Africa",13.23394167,13.23394167,2405680," Namibian Dollar ",5477,1062859979,-267117918,282553212,4909459673,13002309442,3470789559,2040857593,2307975511,9531519883,6270647026,1682728940,3393792353,5680483076,12653629465,617424773,1616516072,13176748854,13682019419,3.332692284
"3336","Namibia",2019,"leftist","leftist","yes","yes","Sub-Saharan Africa",14.44869042,14.44869042,2446644," Namibian Dollar ",5001,888449425,-91554941,260600009,4560823768,12040567593,3204929029,1883870223,1975425164,8835638564,5942355765,1570553866,3133271569,5240282124,11610479175,573387487,1514488560,12235202637,12542951197,3.297426314
"3337","Namibia",2020,"leftist","leftist","yes","yes","Sub-Saharan Africa",16.46326667,16.46326667,2489098," Namibian Dollar ",4226,970286869,-25946421,196646831,3536031344,10143943404,2859069585,1393401750,1419348170,7284873819,4510743004,1167421639,2533606857,4566249232,9915303635,460151702,1188362144,10519533884,10562659193,3.480152592
"3338","Nepal",1990,"centrist","centrist","yes","no","Asia and Pacific",29.36916667,29.36916667,19616530," Nepalese Rupee ",190,1770412389,16502640,196817694,402141036,3639856595,271883833,645261325,628758685,3367972762,844543939,219446614,252454064,626493469,3659291136,183938505,629175015,3719460853,3780186252,1.077154406
"3339","Nepal",1991,"centrist","centrist","yes","no","Asia and Pacific",37.255,37.255,20130779," Nepalese Rupee ",169,1531112237,4502190,192198205,414247628,3272687496,265195776,668619440,664117250,3007491721,847783501,229286441,266674138,602505996,3367727998,166181978,609055444,3409956684,3468572521,1.096609649
"3340","Nepal",1992,"centrist","centrist","yes","no","Asia and Pacific",42.7175,42.7175,20702133," Nepalese Rupee ",178,1571380450,-9052903,223469262,607179888,3504509661,248455417,735329938,744382841,3256054244,1046352107,324799808,372669167,628603189,3667090803,189073693,681895043,3694465431,3756770670,1.074689768
"3341","Nepal",1993,"centrist","centrist","yes","no","Asia and Pacific",48.607165,48.607165,21267359," Nepalese Rupee ",175,1485554288,-22536876,230287294,690707370,3418360428,273213056,810430364,832967240,3145147372,1109181975,325426927,376036643,678476387,3677270219,210063928,696851679,3726851763,3787172382,1.050552554
"3342","Nepal",1994,"leftist","leftist","yes","no","Asia and Pacific",49.39751833,49.39751833,21794751," Nepalese Rupee ",196,1680751064,-26329304,256737046,1044212570,3862645920,288454498,897837858,924167163,3574191422,1449110432,391260909,455847675,764467553,4199957999,241207556,800947106,4263995163,4330701346,0.973315396
"3343","Nepal",1995,"centrist","centrist","yes","no","Asia and Pacific",51.89033333,51.89033333,22305571," Nepalese Rupee ",201,1698880202,44962367,287651358,1109785315,4023963657,348111587,1057392904,1012430537,3675852070,1661606765,407790571,485632451,815098082,4366257317,254537102,824458123,4475928322,4534418924,0.941485115
"3344","Nepal",1996,"centrist","centrist","yes","no","Asia and Pacific",56.6919525,56.6919525,22783969," Nepalese Rupee ",203,1760829046,117479771,297491891,1060203756,4232278928,361877551,1191889527,1074409756,3870401377,1784465681,428815189,517349658,847077617,4565842763,264658429,878436121,4617861708,4713497173,0.900716315
"3345","Nepal",1997,"rightist","rightist","yes","no","Asia and Pacific",58.00954917,58.00954917,23249417," Nepalese Rupee ",219,1931978481,79093332,326055770,1381116918,4658205299,383910596,1217341180,1138247848,4274294704,2072729703,462911649,567366866,941567510,5007419253,314238848,926211778,5097385897,5191233802,0.880707846
"3346","Nepal",1998,"centrist","centrist","yes","no","Asia and Pacific",65.9757875,65.9757875,23703328," Nepalese Rupee ",203,1756634453,48999177,298638404,1128949940,4397689935,378461334,1125223314,1076224137,4019228600,1756537859,442624904,534128393,935731438,4746361869,323258590,897970591,4822885224,4895254796,0.92705546
"3347","Nepal",1999,"centrist","centrist","yes","no","Asia and Pacific",68.23937083,68.23937083,24143157," Nepalese Rupee ",222,1998467807,-18881753,315054639,1242383750,4848107882,398742968,1019955592,1038837345,4449364914,1693257279,481064642,575164587,1001987845,5244504946,340652580,1013177489,5362590579,5380887241,0.947369575
"3348","Nepal",2000,"centrist","centrist","yes","no","Asia and Pacific",71.09379583,71.09379583,24559500," Nepalese Rupee ",233,2103106396,169186049,339862591,1348297715,5067312519,425797004,1289371828,1120185779,4641515515,1967554131,510653886,621916491,1059039452,5574466278,389433983,1061107365,5726246628,5730380115,0.962150318
"3349","Nepal",2001,"centrist","centrist","yes","no","Asia and Pacific",74.94925,74.94925,24956071," Nepalese Rupee ",237,2076405034,185440148,341369660,1329035314,5203747869,477456412,1316213304,1130773157,4726291457,1958084971,512466769,640109141,1153538428,5676574215,419278378,1045873574,5913601537,5890906180,1.098334384
"3350","Nepal",2002,"rightist","rightist","yes","no","Asia and Pacific",77.87661917,77.87661917,25332178," Nepalese Rupee ",236,2133701623,-9748789,371648026,1046421503,5454994746,495607683,1173113658,1182862447,4959387063,1678828872,488660582,638752943,1217364699,5753953393,450077364,942408738,5970822379,5979106917,1.44764998
"3352","Nepal",2004,"centrist","leftist","yes","no","Asia and Pacific",73.67359667,73.67359667,26003965," Nepalese Rupee ",291,2529791412,98229044,456326149,1215420873,6851966961,630278849,1693135445,1594906402,6221688113,2138268575,580125053,798668108,1539631826,7229127631,633151957,1271558178,7558580818,7583936379,1.793292398
"3354","Nepal",2006,"centrist","centrist","yes","no","Asia and Pacific",72.75560583,72.75560583,26518971," Nepalese Rupee ",365,2916413241,100540452,573201983,1208874160,9101993824,781671091,2205976536,2105436084,8320322734,2797004521,685835721,952890203,2320100076,9130014207,852910587,1514498117,9681767055,9612268933,1.749109863
